BIN	MACHINE.x	MEDIAN_SAMPLE_CV	BIN_POPULATION	CV_POPULATION	PANEL	MANUSCRIPT_RANGE	REDUCTION
(1e+04,1.5e+04]	FORTESSA	0.897208223301803	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	0.720342701606352	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	0.544477930055723	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	0.42961428414106	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	0.369764698430718	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	0.364267722136054	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	0.318272134153977	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	0.363420357720082	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	0.238669586868919	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	0.335139169422898	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	0.26116055280537	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	0.442908730147111	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	0.239842490913013	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	0.423720841595263	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	0.421080060901449	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	0.19041747444157	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	0.668414920399004	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	0.17331140170702	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	0.0447387311993123	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	0.408671490169194	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	0.548073958816912	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(0,5e+03]	LSR	2.12931494303302	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(5e+03,1e+04]	LSR	0.892588232441493	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	0.688940240615422	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	0.591264461971491	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(2e+04,3e+04]	LSR	0.560755962279413	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(3e+04,4e+04]	LSR	0.422405074731121	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(4e+04,5e+04]	LSR	0.336207583274388	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(5e+04,6e+04]	LSR	0.298167033935259	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(6e+04,7e+04]	LSR	0.260258452267244	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(7e+04,8e+04]	LSR	0.239651201112838	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(8e+04,9e+04]	LSR	0.274071476461	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(9e+04,1e+05]	LSR	0.254992946524547	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	0.15940824828134	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	0.188518497351713	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	0.218903540697442	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	0.150046222794411	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	0.196527648899064	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	0.0658642316500396	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	0.091184492218424	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	0.152941994769218	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(2e+05,6e+05]	LSR	0.107859310339114	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	FALSE	NA
(0,2e+04]	FORTESSA	1.18341548940712	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	0.376485753158668	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	TRUE	0.681865112863037
(0,2e+04]	LSR	1.4810265625786	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	TRUE	NA
(2e+04,6e+05]	LSR	0.341463104678909	Live Single Lymphocytes	Helper Tcells-CD4+	panel1	TRUE	0.769441606716093
(0,5e+03]	FORTESSA	4.44198606278029	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	2.99049560325074	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	2.50414801746155	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	1.95571791154822	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	1.4743478026029	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	1.39619148178751	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	1.32383684309389	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	1.14861820652	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	1.02623732043548	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	0.851688243561211	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	1.04947474435744	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	0.965036981299044	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	0.759114885424782	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	0.731126592660126	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	1.14075965146689	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	0.673295412703103	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	0.940530482895382	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	0.365990833084315	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	0.389347755649782	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	0.47644942624102	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	0.111949008403737	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	0.300063675986259	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	0.314718686648841	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(0,5e+03]	LSR	6.34586704954675	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(5e+03,1e+04]	LSR	2.95854648931222	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	2.03560849253582	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	1.87346662148294	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(2e+04,3e+04]	LSR	1.65671952930778	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(3e+04,4e+04]	LSR	1.55385345840261	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(4e+04,5e+04]	LSR	1.32955918094691	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(5e+04,6e+04]	LSR	1.14838909260689	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(6e+04,7e+04]	LSR	1.2457001702398	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(7e+04,8e+04]	LSR	1.25776619765766	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(8e+04,9e+04]	LSR	1.07005858306636	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(9e+04,1e+05]	LSR	0.868762056907186	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	0.79738352887559	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	1.13684015949536	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	1.03520852698323	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	0.768547548120164	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	0.35835673664414	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	0.271589287082591	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	0.225419053365702	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	0.372505299025776	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(2e+05,6e+05]	LSR	0.212404712760468	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	FALSE	NA
(0,2e+04]	FORTESSA	3.36129209730531	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	1.15348622852882	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	TRUE	0.656832493238673
(0,2e+04]	LSR	4.47916822572768	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	TRUE	NA
(2e+04,6e+05]	LSR	1.34973468274653	Live Single Lymphocytes	cytotoxic Tcells-CD8+	panel1	TRUE	0.698663989668025
(0,5e+03]	FORTESSA	33.3372073642626	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	31.5209467199174	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	30.2571357011903	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	26.800471361921	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	24.9287991379003	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	24.8072132338173	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	24.337703858571	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	19.9159828815007	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	28.244503843462	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	25.4638813000661	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	23.5901793616638	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	19.5163276445398	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	23.1954758554397	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	24.4950167768951	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	26.7515938730459	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	27.6432008326676	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	18.1282926693941	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	19.0814842970817	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	14.2764803723029	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	24.8391856279716	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	23.4664261070217	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	35.7559178483496	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	35.7508253725622	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(0,5e+03]	LSR	45.2937182136177	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(5e+03,1e+04]	LSR	34.557572076622	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	29.0206092417371	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	32.4147521411344	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(2e+04,3e+04]	LSR	31.9456591737818	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(3e+04,4e+04]	LSR	37.65487967657	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(4e+04,5e+04]	LSR	31.1685301343215	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(5e+04,6e+04]	LSR	25.1600772895999	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(6e+04,7e+04]	LSR	21.2756400082349	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(7e+04,8e+04]	LSR	25.0595286084556	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(8e+04,9e+04]	LSR	28.9326024341566	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(9e+04,1e+05]	LSR	34.8209062909208	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	33.3940283729674	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	33.5573295652869	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	27.7929272371372	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	26.7303909245578	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	37.1039601342314	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	50.6139420714882	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	46.0056433209432	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	35.4021815776746	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(2e+05,6e+05]	LSR	26.9651977141519	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	FALSE	NA
(0,2e+04]	FORTESSA	31.5209734105847	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	23.8571520666199	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	TRUE	0.243134031558532
(0,2e+04]	LSR	40.1488502131287	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	TRUE	NA
(2e+04,6e+05]	LSR	30.2651750681082	Live Single Lymphocytes	activated helper Tcells (CD4+ HLA-DR+)	panel1	TRUE	0.24617579563433
(0,5e+03]	FORTESSA	8.996626642987	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	4.96982348722065	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	4.71971331141871	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	3.29953454857415	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	2.96819508212925	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	1.94818241124187	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	1.77921653066509	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	1.59158274274354	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	1.39863294508606	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	1.29523079764838	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	1.27968409560383	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	1.00132250349452	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	0.848376746546213	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	1.6342311281298	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	2.97243011869036	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	1.14002089836949	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	0.90701513865503	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	2.59122350498366	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	1.25586190749676	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	2.61692749563154	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	0.637363851441668	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	1.2535057112901	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	0.664123789960838	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(0,5e+03]	LSR	13.7229870781996	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(5e+03,1e+04]	LSR	6.19653579547316	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	4.9779644947428	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	4.76354226326963	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(2e+04,3e+04]	LSR	2.97139440430891	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(3e+04,4e+04]	LSR	2.86601033873015	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(4e+04,5e+04]	LSR	2.32255758397276	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(5e+04,6e+04]	LSR	2.27113094242671	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(6e+04,7e+04]	LSR	1.92439589513692	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(7e+04,8e+04]	LSR	2.07203880123875	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(8e+04,9e+04]	LSR	1.51136967549755	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(9e+04,1e+05]	LSR	1.74625742221724	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	0.821759000965095	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	1.21059667851664	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	0.970856615577738	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	0.781492171498996	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	1.07964878629047	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	0.444194903541594	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	0.203435594580644	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	1.01908441457301	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(2e+05,6e+05]	LSR	1.12849722258237	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	FALSE	NA
(0,2e+04]	FORTESSA	6.03174119826183	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	1.76749634033472	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	TRUE	0.706967477178221
(0,2e+04]	LSR	9.43576008796062	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	TRUE	NA
(2e+04,6e+05]	LSR	2.22650138894977	Live Single Lymphocytes	B cells (CD3- CD19+)	panel1	TRUE	0.764035820305496
(0,5e+03]	FORTESSA	10.9908422939792	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	5.5010494161717	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	3.89923549222114	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	3.70590295485884	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	2.49822092663429	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	2.50139279543956	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	2.4823698535156	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	2.13855859112791	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	1.62684954852102	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	1.99208962178168	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	1.56297317933526	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	1.23440342566436	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	1.60145983828103	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	1.95853718096027	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	2.93333009295585	Live Single Lymphocytes	naive Bcells (CD27- IgD+)	panel1	FALSE	NA
